K,t_s,I1,Q1,I2,Q2
300,0.02767,47.223805,-56.3445755,72.9661298,8.8170045
300,0.02768,62.6706,-38.5315676,66.4450522,31.4576133
300,0.02769,71.6451609,-16.7448539,53.0981357,50.8869529
300,0.0277,73.2781837,6.80098414,34.2496447,65.0667445
300,0.02771,67.3309589,29.6785181,11.860308,72.5754076
300,0.02772,54.4624406,49.4889385,-11.7599154,72.6147309
300,0.02773,36.0057627,64.1967469,-34.1577736,65.1885378
300,0.02774,13.8177527,72.3169697,-53.0473227,50.9795508
300,0.02775,-9.792263,72.9864226,-66.4858182,31.5817815
300,0.02776,-32.3963536,66.0960254,-73.0676006,8.90905366
300,0.02777,-51.6663033,52.441535,-72.1191122,-14.6745995
300,0.02778,-65.6118671,33.3891947,-63.7416711,-36.7654952
300,0.02779,-72.8233892,10.9014474,-48.8323538,-55.0543828
300,0.0278,-72.5507845,-12.7074931,-28.8802296,-67.7078817
300,0.02781,-64.7627828,-35.0227315,-5.94530315,-73.38138
300,0.02782,-50.2997611,-53.7105868,17.5823055,-71.4748932
300,0.02783,-30.705116,-66.8670674,39.3161329,-62.2064503
300,0.02784,-7.94781768,-73.1738945,56.9840361,-46.549991
300,0.02785,15.6139183,-71.9000998,68.7939796,-26.0902453
300,0.02786,37.6049827,-63.2388823,73.5378538,-2.97165653
300,0.02787,55.702376,-48.0918861,70.6991633,20.4603797
300,0.02788,68.1025162,-27.9614641,60.5994834,41.8043999
300,0.02789,73.4413099,-4.96320128,44.2414231,58.8558719
300,0.0279,71.269499,18.5503198,23.3318731,69.8309316
300,0.02791,61.7171545,40.1354963,0.0385492775,73.6183053
300,0.02792,45.818169,57.6048399,-23.284193,69.8238218
300,0.02793,25.2275245,69.1617433,-44.1944536,58.8675951
300,0.02794,2.01779231,73.5839403,-60.5407265,41.8271524
300,0.02795,-21.3776054,70.4225015,-70.6575929,20.501809
300,0.02796,-42.5943574,60.0330064,-73.4821077,-2.94668128
300,0.02797,-59.3635906,43.466531,-68.7861291,-26.0667712
300,0.02798,-70.0874496,22.4057655,-57.013563,-46.5091006
300,0.02799,-73.5539044,-0.936648842,-39.382675,-62.134353
300,0.028,-69.4488391,-24.1577431,-17.6971604,-71.3916711
300,0.02801,-58.2243397,-44.9425971,5.8323287,-73.3326433
300,0.02802,-41.0295796,-61.0575895,28.7744652,-67.7190445
300,0.02803,-19.5871506,-70.9267541,48.7332338,-55.1089839
300,0.02804,3.86958829,-73.5234923,63.6817003,-36.8120315
300,0.02805,26.9608292,-68.5010825,72.0610499,-14.7477682
300,0.02806,47.2781221,-56.4427748,73.0239016,8.81251225
300,0.02807,62.7095232,-38.5293376,66.5096382,31.506216
300,0.02808,71.703756,-16.6671635,53.1382802,50.9583263
300,0.02809,73.2886452,6.87621083,34.2619423,65.1700251
300,0.0281,67.3506644,29.7328247,11.8457115,72.656589
300,0.02811,54.4616154,49.5464984,-11.8014311,72.6804305
300,0.02812,35.9417841,64.2440502,-34.2133174,65.1930094
300,0.02813,13.7323601,72.3180156,-53.1365115,50.9882145
300,0.02814,-9.86330483,72.9392602,-66.5744218,31.5251931
300,0.02815,-32.4815406,66.0282491,-73.0967033,8.79709694
300,0.02816,-51.6963856,52.3608283,-72.0939292,-14.8163486
300,0.02817,-65.6729787,33.3239087,-63.7238015,-36.8935063
300,0.02818,-72.8407369,10.8045256,-48.7273038,-55.1645063
300,0.02819,-72.5041628,-12.8435796,-28.7559984,-67.7404019
300,0.0282,-64.7145008,-35.1272018,-5.82973015,-73.3430729
300,0.02821,-50.2458793,-53.8304058,17.6982072,-71.403782
300,0.02822,-30.6164403,-66.9759846,39.3900959,-62.0960475
300,0.02823,-7.81248956,-73.2062661,57.0488442,-46.4566864
300,0.02824,15.8001892,-71.912717,68.8174341,-25.9646673
300,0.02825,37.7590387,-63.2159258,73.485486,-2.84097742
300,0.02826,55.8011599,-48.0288849,70.6097113,20.5823362
300,0.02827,68.1334194,-27.890499,60.4246952,41.9008096
300,0.02828,73.4419643,-4.87669439,44.0461843,58.8757592
300,0.02829,71.2265202,18.6354283,23.1382442,69.7881225
300,0.0283,61.6397711,40.2238916,-0.148458277,73.5183781
300,0.02831,45.7466513,57.6707632,-23.4606739,69.6953881
300,0.02832,25.1615245,69.181716,-44.3116409,58.673363
300,0.02833,1.96662445,73.5778035,-60.6131081,41.6126056
300,0.02834,-21.4333499,70.4068339,-70.6743482,20.2772436
300,0.02835,-42.6533149,59.9887763,-73.4616265,-3.13308484
300,0.02836,-59.4667417,43.3931575,-68.6935121,-26.2014735
300,0.02837,-70.1389039,22.3308397,-56.8626271,-46.5965239
300,0.02838,-73.547731,-1.01060114,-39.188104,-62.2269106
300,0.02839,-69.4705692,-24.2484214,-17.4676278,-71.4357238
300,0.0284,-58.1722029,-45.0005161,6.04726027,-73.285478
300,0.02841,-40.9073166,-61.1083628,28.937727,-67.569643
300,0.02842,-19.414541,-70.94613,48.8447035,-54.9308411
300,0.02843,4.07105673,-73.4396397,63.7492582,-36.6129015
300,0.02844,27.1131955,-68.353182,72.0726653,-14.5636112
300,0.02845,47.3553321,-56.2851134,72.9889887,9.00649902
300,0.02846,62.731246,-38.3631569,66.3567426,31.6353295
300,0.02847,71.6947967,-16.5231074,52.8993436,50.995068
300,0.02848,73.226829,7.02141312,34.0269982,65.0949311
300,0.02849,67.2178175,29.8202031,11.6559239,72.5166771
300,0.0285,54.3018252,49.533461,-11.9193944,72.4928089
300,0.02851,35.8165364,64.1778495,-34.3032814,64.9818435
300,0.02852,13.6424923,72.2230254,-53.119218,50.7963376
300,0.02853,-9.92779568,72.8151739,-66.4785495,31.3545407
300,0.02854,-32.4821402,65.918704,-72.9994631,8.70057785
300,0.02855,-51.6861538,52.2574835,-72.0250641,-14.8834797
300,0.02856,-65.5595393,33.2219388,-63.616719,-36.9341849
300,0.02857,-72.7372195,10.7533431,-48.6622656,-55.1914176
300,0.02858,-72.3632888,-12.8221202,-28.687608,-67.736367
300,0.02859,-64.592506,-35.0933214,-5.75021128,-73.3362472
300,0.0286,-50.1820256,-53.7362868,17.822174,-71.3517697
300,0.02861,-30.6061543,-66.8738212,39.5018443,-62.0423613
300,0.02862,-7.8753695,-73.0913871,57.0774834,-46.3376424
300,0.02863,15.7011271,-71.838142,68.7949205,-25.8888287
300,0.02864,37.6894832,-63.1748435,73.4739709,-2.74626236
300,0.02865,55.7744812,-47.9738477,70.586754,20.6825874
300,0.02866,68.1095325,-27.8621514,60.4121259,41.9662115
300,0.02867,73.4534209,-4.86488764,44.0098729,58.926933
300,0.02868,71.1703025,18.6710461,23.1131736,69.8192326
300,0.02869,61.6052011,40.2559634,-0.188078225,73.5729241
300,0.0287,45.7069598,57.7112764,-23.446891,69.6907276
300,0.02871,25.0742145,69.1999116,-44.2590769,58.658708
300,0.02872,1.87034447,73.5568867,-60.5425755,41.6423402
300,0.02873,-21.5363409,70.3741941,-70.591619,20.3321732
300,0.02874,-42.7270624,59.9029169,-73.4305031,-3.05869636
300,0.02875,-59.4826857,43.2816237,-68.6678496,-26.1526113
300,0.02876,-70.1358607,22.2304627,-56.8473152,-46.5306918
300,0.02877,-73.5456119,-1.109109,-39.1966907,-62.1618838
300,0.02878,-69.4035432,-24.3529079,-17.4868567,-71.3872556
300,0.02879,-58.1329108,-45.103939,6.02107907,-73.2421431
300,0.0288,-40.8566854,-61.2003795,28.8970018,-67.5682964
300,0.02881,-19.351356,-70.9605025,48.8449861,-54.933353
300,0.02882,4.1034584,-73.4592135,63.7309521,-36.6535432
300,0.02883,27.1275726,-68.3339982,72.0930349,-14.6091277
300,0.02884,47.3377946,-56.2571996,73.0154562,8.9782932
300,0.02885,62.7491404,-38.3586236,66.4245158,31.634247
300,0.02886,71.6780808,-16.5337097,53.0184301,51.0367672
300,0.02887,73.2346902,7.00712044,34.1161185,65.1883095
300,0.02888,67.2130847,29.8208909,11.7315949,72.6353489
300,0.02889,54.3121425,49.5502348,-11.8817044,72.6409785
300,0.0289,35.844381,64.1984062,-34.2526287,65.1266727
300,0.02891,13.676847,72.2624293,-53.1278937,50.921026
300,0.02892,-9.9162195,72.8814403,-66.4868892,31.4781241
300,0.02893,-32.5330841,66.0013674,-72.9992939,8.804493
300,0.02894,-51.7801291,52.3343704,-71.993861,-14.7877801
300,0.02895,-65.6935883,33.2527257,-63.6034106,-36.8471196
300,0.02896,-72.8625384,10.7243951,-48.6770597,-55.121034
300,0.02897,-72.5011296,-12.9219236,-28.7408688,-67.7091948
300,0.02898,-64.6571549,-35.2144929,-5.85961622,-73.3089049
300,0.02899,-50.2071158,-53.8607402,17.6592034,-71.4078706
300,0.029,-30.5278439,-66.9747425,39.3522434,-62.1402822
300,0.02901,-7.71945331,-73.2010844,57.0190389,-46.4984213
300,0.02902,15.8711326,-71.8548453,68.8092273,-26.0750238
300,0.02903,37.79781,-63.1208431,73.5349248,-2.92350559
300,0.02904,55.8699566,-47.8983808,70.6524266,20.5096629
300,0.02905,68.1629016,-27.697128,60.5045511,41.8332286
300,0.02906,73.3836403,-4.67521879,44.1026431,58.8668705
300,0.02907,71.1051908,18.792017,23.1965168,69.8073494
300,0.02908,61.4834908,40.3368783,-0.0996623249,73.5461537
300,0.02909,45.527808,57.7292724,-23.3746401,69.7091163
300,0.0291,24.9200402,69.173305,-44.2385391,58.6856788
300,0.02911,1.75134831,73.5227824,-60.5626854,41.6474931
300,0.02912,-21.6129495,70.282682,-70.6979602,20.3254353
300,0.02913,-42.7527191,59.7866184,-73.4655616,-3.09633168
300,0.02914,-59.5286891,43.1715995,-68.6837502,-26.1832309
300,0.02915,-70.1315095,22.086436,-56.8513427,-46.5695523
300,0.02916,-73.5066415,-1.25007116,-39.2360109,-62.1581816
300,0.02917,-69.3242368,-24.4475414,-17.5070231,-71.3560208
300,0.02918,-58.0152683,-45.144306,5.97843579,-73.2502215
300,0.02919,-40.7658387,-61.1861375,28.8931828,-67.6102019
300,0.0292,-19.2853185,-70.9792856,48.8225588,-54.9616241
300,0.02921,4.17310582,-73.4369037,63.7129541,-36.6772066
300,0.02922,27.2507022,-68.3193038,72.0364795,-14.6002701
300,0.02923,47.4781185,-56.1462717,72.9777585,8.95360033
300,0.02924,62.8133269,-38.2505722,66.390473,31.6016637
300,0.02925,71.7034297,-16.3947365,52.9613273,51.0192664
300,0.02926,73.1910901,7.160392,34.0790036,65.1916429
300,0.02927,67.1550209,29.9853551,11.639839,72.6466314
300,0.02928,54.1765244,49.6983875,-11.9662527,72.6113513
300,0.02929,35.6645266,64.2727023,-34.3566554,65.0874094
300,0.0293,13.5108726,72.2567229,-53.2004072,50.8241522
300,0.02931,-10.0739737,72.8467273,-66.537415,31.3224754
300,0.02932,-32.6327024,65.8885346,-73.0290439,8.62876305
300,0.02933,-51.8116657,52.1780484,-72.0047045,-14.9493999
300,0.02934,-65.6385809,33.0730864,-63.5880499,-36.9650641
300,0.02935,-72.7611238,10.6065158,-48.6294941,-55.2109677
300,0.02936,-72.4012454,-12.9744489,-28.6476993,-67.7556203
300,0.02937,-64.540969,-35.2165384,-5.72219952,-73.3499714
300,0.02938,-50.0694517,-53.8541103,17.8057577,-71.3807434
300,0.02939,-30.4583102,-66.9269802,39.4962353,-62.0851651
300,0.0294,-7.70106547,-73.0960842,57.1153348,-46.390017
300,0.02941,15.8513411,-71.765698,68.8462319,-25.931748
300,0.02942,37.778657,-63.0662363,73.532193,-2.78449738
300,0.02943,55.8338256,-47.8534121,70.6550181,20.6502722
300,0.02944,68.1076375,-27.7156549,60.4336553,41.9692291
300,0.02945,73.387472,-4.71030613,44.0362779,58.9516676
300,0.02946,71.0832316,18.7827992,23.1084981,69.8577987
300,0.02947,61.4948509,40.3607561,-0.195494182,73.5770115
300,0.02948,45.5201237,57.761897,-23.4616243,69.7118371
300,0.02949,24.8750246,69.2011079,-44.3250426,58.7247463
300,0.0295,1.684101,73.5332003,-60.6334655,41.6819151
300,0.02951,-21.6912697,70.2724946,-70.6657355,20.3663533
300,0.02952,-42.8231137,59.8001704,-73.5185997,-3.02741594
300,0.02953,-59.5557947,43.1554941,-68.7583475,-26.1540813
300,0.02954,-70.1444323,22.0530635,-56.9397424,-46.5921944
300,0.02955,-73.499096,-1.31118904,-39.2370476,-62.1978296
300,0.02956,-69.2982152,-24.5207117,-17.5334464,-71.4245626
300,0.02957,-57.9880159,-45.2334432,6.01475154,-73.3082868
300,0.02958,-40.7032071,-61.2313327,28.941067,-67.6282121
300,0.02959,-19.1762621,-70.9958987,48.8616054,-54.9802525
300,0.0296,4.30688297,-73.4275322,63.7254782,-36.6973116
300,0.02961,27.3309419,-68.2878957,72.0691693,-14.6411364
300,0.02962,47.5548092,-56.0871277,72.9919648,8.94791941
300,0.02963,62.8909953,-38.1257595,66.4151451,31.58803
300,0.02964,71.723511,-16.2489152,53.0176789,50.9679772
300,0.02965,73.1962112,7.29594269,34.1373392,65.1275133
300,0.02966,67.160949,30.1040395,11.7254875,72.5718132
300,0.02967,54.1985116,49.8211916,-11.8621433,72.5361778
300,0.02968,35.5762326,64.4567608,-34.2461886,65.0425887
300,0.02969,13.3315243,72.4024106,-53.0813697,50.8416181
300,0.0297,-10.2861842,72.8886098,-66.4416934,31.4180997
300,0.02971,-32.8529802,65.8579181,-73.0100915,8.76616269
300,0.02972,-52.0189049,52.0684588,-72.0407832,-14.8080202
300,0.02973,-65.8414582,32.9068508,-63.6189426,-36.891767
300,0.02974,-72.8726951,10.3756662,-48.64267,-55.1498671
300,0.02975,-72.38496,-13.2368736,-28.6466307,-67.7041183
300,0.02976,-64.474353,-35.4858642,-5.74415222,-73.3312062
300,0.02977,-49.9142176,-54.0867874,17.778009,-71.3574615
300,0.02978,-30.2107985,-67.1291674,39.4806499,-62.0432192
300,0.02979,-7.39806893,-73.243198,57.1031072,-46.3268858
300,0.0298,16.2007668,-71.8152191,68.8541084,-25.8093479
300,0.02981,38.143887,-62.9773854,73.4680266,-2.68697659
300,0.02982,56.137031,-47.6550047,70.55148,20.6727502
300,0.02983,68.3433116,-27.3966335,60.3950175,41.9622479
300,0.02984,73.5115273,-4.34295146,44.0009427,58.9309627
300,0.02985,71.0996935,19.2014079,23.072321,69.8312645
300,0.02986,61.3390046,40.6963529,-0.23144513,73.5643815
300,0.02987,45.3012091,58.0197577,-23.4938371,69.7236757
300,0.02988,24.6113364,69.3622382,-44.3782646,58.6749405
300,0.02989,1.36711603,73.5787898,-60.6812231,41.6164103
300,0.0299,-22.0091917,70.2147095,-70.747501,20.2498252
300,0.02991,-43.1295447,59.6369881,-73.5320508,-3.21745201
300,0.02992,-59.7742736,42.9025516,-68.7687858,-26.336695
300,0.02993,-70.2507743,21.7774204,-56.8771688,-46.7807522
300,0.02994,-73.544361,-1.60587951,-39.138736,-62.3640484
300,0.02995,-69.2715561,-24.7994161,-17.3721402,-71.5393324
300,0.02996,-57.8478915,-45.4485015,6.20075419,-73.3508024
300,0.02997,-40.4957023,-61.420135,29.1170844,-67.5994744
300,0.02998,-18.900401,-71.0861536,49.0366301,-54.8979491
300,0.02999,4.58560547,-73.4250427,63.8959934,-36.5353046
300,0.03,27.6144164,-68.2015266,72.1790331,-14.4167164
300,0.03001,47.783141,-55.937069,73.0342388,9.16971129
300,0.03002,63.0578385,-37.9190765,66.3632186,31.8008077
300,0.03003,71.8437815,-15.9857566,52.8799582,51.2076935
300,0.03004,73.2186601,7.60299671,33.9567485,65.3237085
300,0.03005,67.0692464,30.4198041,11.5257081,72.7240626
300,0.03006,53.9616005,50.0911166,-12.1188001,72.6491097
300,0.03007,35.2906408,64.6140507,-34.494534,65.0450513
300,0.03008,13.0075619,72.4781121,-53.3213844,50.7796892
300,0.03009,-10.6168524,72.8687932,-66.6718307,31.2664876
300,0.0301,-33.146617,65.7479531,-73.1448286,8.52771614
300,0.03011,-52.2955055,51.8428527,-72.0746019,-15.0583567
300,0.03012,-66.0149801,32.6066263,-63.5961883,-37.1246008
300,0.03013,-72.9263988,10.0017005,-48.5764039,-55.3467932
300,0.03014,-72.3256513,-13.6147355,-28.5813605,-67.8778501
300,0.03015,-64.2755877,-35.8033039,-5.58022384,-73.4328109
300,0.03016,-49.6579702,-54.3228435,17.9727492,-71.3988843
300,0.03017,-29.8946852,-67.2453567,39.6654661,-62.0407389
300,0.03018,-7.05568799,-73.2505201,57.2710268,-46.2498317
300,0.03019,16.5002836,-71.7008378,68.978183,-25.7411194
300,0.0302,38.3537233,-62.7438576,73.5896813,-2.56195866
300,0.03021,56.2864014,-47.3832673,70.6223612,20.8935209
300,0.03022,68.3822569,-27.1093139,60.3856321,42.1820001
300,0.03023,73.4241484,-4.04027731,43.9087848,59.1308353
300,0.03024,70.9600397,19.4228029,22.9279211,69.9350221
300,0.03025,61.1421612,40.8570948,-0.415136761,73.6129519
300,0.03026,45.066505,58.1175834,-23.7144356,69.6790654
300,0.03027,24.3266631,69.4192897,-44.5835545,58.5724626
300,0.03028,1.07234734,73.574762,-60.8360696,41.4406352
300,0.03029,-22.3040216,70.1261174,-70.8012142,20.044473
300,0.0303,-43.3595042,59.4662486,-73.5280651,-3.39225357
300,0.03031,-59.9574914,42.6501651,-68.6780183,-26.4979753
300,0.03032,-70.3647407,21.4532328,-56.7626873,-46.8664912
300,0.03033,-73.5680852,-1.92731894,-38.9654817,-62.4049423
300,0.03034,-69.1693441,-25.1272521,-17.2227229,-71.5186741
300,0.03035,-57.6379457,-45.7246023,6.34572039,-73.2758893
300,0.03036,-40.1826879,-61.6069584,29.2101189,-67.510283
300,0.03037,-18.6019594,-71.1581479,49.1242153,-54.796962
300,0.03038,4.91702649,-73.3939912,63.922654,-36.4508923
300,0.03039,27.8784354,-68.0764484,72.1633772,-14.3402198
300,0.0304,47.9815528,-55.7430065,73.0003861,9.24724036
300,0.03041,63.1582997,-37.6975369,66.2916517,31.8440716
300,0.03042,71.8467071,-15.7183017,52.784173,51.1807694
300,0.03043,73.1337317,7.84645641,33.8806306,65.2703377
300,0.03044,66.9006188,30.6583506,11.4513562,72.6679094
300,0.03045,53.7294697,50.2296976,-12.1638184,72.5412375
300,0.03046,35.0713608,64.6527542,-34.5241157,64.9807503
300,0.03047,12.782261,72.4254918,-53.3272089,50.6929759
300,0.03048,-10.8054039,72.767183,-66.6345616,31.1647143
300,0.03049,-33.295801,65.606086,-73.0556141,8.44358701
300,0.0305,-52.3825481,51.6622339,-71.9674993,-15.1210899
300,0.03051,-66.0604051,32.4065233,-63.4641368,-37.1376539
300,0.03052,-72.8872112,9.8467542,-48.4330156,-55.3193289
300,0.03053,-72.2804461,-13.7323249,-28.4102185,-67.8098694
300,0.03054,-64.2209924,-35.933582,-5.4933821,-73.3201858
300,0.03055,-49.520195,-54.4353174,18.0122019,-71.2973176
300,0.03056,-29.7288793,-67.3171401,39.6616288,-61.8992724
300,0.03057,-6.8824457,-73.249493,57.2331308,-46.141145
300,0.03058,16.6610699,-71.6619018,68.8948492,-25.6602968
300,0.03059,38.4929655,-62.7048559,73.4761906,-2.53823706
300,0.0306,56.3744833,-47.305235,70.520336,20.8669878
300,0.03061,68.4449574,-27.0201028,60.3090261,42.131502
300,0.03062,73.4330107,-3.93904556,43.8547485,59.0646058
300,0.03063,70.917639,19.5026285,22.8986628,69.9042021
300,0.03064,61.0758879,40.9625788,-0.413068014,73.5602798
300,0.03065,44.9699311,58.1986904,-23.6827752,69.6286496
300,0.03066,24.2280514,69.4404831,-44.5293695,58.6130962
300,0.03067,0.995779004,73.535471,-60.7935786,41.489109
300,0.03068,-22.3162976,70.0682919,-70.8224452,20.1173911
300,0.03069,-43.3581734,59.405892,-73.5380523,-3.33028132
300,0.0307,-59.9478683,42.6181373,-68.7256861,-26.4275391
300,0.03071,-70.3600515,21.4654117,-56.7925876,-46.8214792
300,0.03072,-73.5373186,-1.92919772,-39.0776114,-62.4013751
300,0.03073,-69.1394547,-25.0966847,-17.3256961,-71.5427475
300,0.03074,-57.6294795,-45.6885007,6.21854365,-73.3500056
300,0.03075,-40.2144012,-61.5837388,29.1571988,-67.5965785
300,0.03076,-18.6416022,-71.1469536,49.0902118,-54.8830979
300,0.03077,4.86385102,-73.3894314,63.9574552,-36.4998703
300,0.03078,27.8884045,-68.0563615,72.2453709,-14.3542598
300,0.03079,47.9943317,-55.7323648,73.0701447,9.25769801
300,0.0308,63.1415402,-37.6510696,66.3656208,31.9288494
300,0.03081,71.8584251,-15.7110589,52.8190281,51.3244046
300,0.03082,73.1107864,7.83870518,33.8318833,65.3922552
300,0.03083,66.8818609,30.5706075,11.3921176,72.7359756
300,0.03084,53.7426433,50.1838228,-12.2333772,72.6061315
300,0.03085,35.0761331,64.6026975,-34.6042292,64.9896764
300,0.03086,12.834976,72.3984088,-53.4191994,50.6450311
300,0.03087,-10.7625299,72.7395267,-66.7095789,31.1473968
300,0.03088,-33.2439655,65.6056378,-73.1351107,8.41216106
300,0.03089,-52.2933552,51.7183638,-72.0065572,-15.1833356
300,0.0309,-65.9830705,32.5032756,-63.4890774,-37.2155069
300,0.03091,-72.8750258,9.92055803,-48.4316424,-55.4248089
300,0.03092,-72.2639151,-13.6623566,-28.368402,-67.9088287
300,0.03093,-64.2163268,-35.8574224,-5.42883771,-73.4089149
300,0.03094,-49.5427994,-54.3359015,18.1251556,-71.3492196
300,0.03095,-29.7912274,-67.2257567,39.7714314,-61.9441228
300,0.03096,-6.96996711,-73.2440552,57.3202249,-46.1534306
300,0.03097,16.5516914,-71.6971928,68.9879622,-25.5979868
300,0.03098,38.3932451,-62.7841924,73.5500046,-2.45334963
300,0.03099,56.2920093,-47.3845656,70.5543252,20.9692546
300,0.031,68.4192003,-27.1003062,60.2821182,42.2645081
300,0.03101,73.4551245,-4.02254803,43.7684683,59.1776959
300,0.03102,70.9361394,19.4044073,22.7597037,70.0052371
300,0.03103,61.1557069,40.880328,-0.582435111,73.6227214
300,0.03104,45.0628479,58.1419352,-23.8816771,69.6335112
300,0.03105,24.3408822,69.4004035,-44.6976323,58.4653789
300,0.03106,1.08312797,73.5393689,-60.8842667,41.3096954
300,0.03107,-22.2442378,70.0975572,-70.8230277,19.8984011
300,0.03108,-43.3006311,59.4294137,-73.4820379,-3.56793001
300,0.03109,-59.8744965,42.6795217,-68.569285,-26.6462703
300,0.0311,-70.3448536,21.5307735,-56.6125594,-46.991064
300,0.03111,-73.5112505,-1.85039828,-38.798489,-62.4772551
300,0.03112,-69.1583226,-24.9974812,-17.007421,-71.5344376
300,0.03113,-57.7107986,-45.6170892,6.525034,-73.2292515
300,0.03114,-40.2743074,-61.5523273,29.3899171,-67.4203017
300,0.03115,-18.7174594,-71.1528955,49.2333537,-54.617479
300,0.03116,4.77623505,-73.4464562,64.0054718,-36.2277334
300,0.03117,27.8018763,-68.1482159,72.1803832,-14.0761562
300,0.03118,47.9862756,-55.8025921,72.9423706,9.52458233
300,0.03119,63.1670557,-37.7217424,66.1716739,32.1256564
300,0.0312,71.8434161,-15.8228975,52.5876697,51.4398406
300,0.03121,73.1594229,7.7775782,33.5826458,65.4396927
300,0.03122,66.9301419,30.5616803,11.1140324,72.676705
